position,x,y,curvature,stiffness,resistance,push_force,velocity,buckling_risk,kickback_score,predicted_risk,simulated_combined_risk,prediction_error
3.8297950413169217,2.404809619238477,2.9805510509197877,0.011023941465677508,0.9000000000000002,0.35633518051948515,0.13563351805194854,2.9491235333643515,0.2977963815665505,0.30888312649156935,0.3134884745367503,0.30888312649156935,-0.004605348045180924
4.142958141538035,2.6052104208416833,3.2211973599645995,0.012054620423837906,0.8500000000000002,0.36723737572181175,0.13672373757218118,2.9256075580059844,0.31380765543738454,0.3137143851388513,0.3230738548486046,0.31380765543738454,-0.009266199411220088
4.454713079640408,2.80561122244489,3.4600082896726154,0.013112932091463147,0.8500000000000002,0.3815245832347525,0.13815245832347525,2.8953520252489846,0.31835997555534745,0.3200105782526539,0.33374919803379016,0.3200105782526539,-0.013738619781136274
4.764962521258541,3.006012024048096,3.6968505045354974,0.014201273875573087,0.8500000000000002,0.3962171973202367,0.13962171973202367,2.8648837785963464,0.3229849623488512,0.32644506634480136,0.33585062633649587,0.32644506634480136,-0.009405559991694512
5.0736115667486015,3.2064128256513027,3.9315923883115236,0.015322094224160013,0.8500000000000002,0.4113482720261602,0.14113482720261603,2.8341693395475795,0.32768995239307475,0.33303013348634236,0.3431150913541677,0.33303013348634236,-0.010084957867825317
5.3805679225582885,3.4068136272545093,4.1641041580969596,0.016477892256804138,0.9000000000000002,0.432690491595258,0.14326904915952582,2.7919498478321856,0.32172978719405143,0.3422493694190263,0.3507545486312639,0.3422493694190263,-0.00850517921223759
5.685742071961579,3.6072144288577155,4.394257976620169,0.01767121622531979,0.8500000000000002,0.44306141904181723,0.14430614190418173,2.7718847910548203,0.33736826998827885,0.34670113809696745,0.354951734476933,0.34670113809696745,-0.008250596379965558
5.989047445069183,3.807615230460922,4.62192806264979,0.01890466060545697,0.8500000000000002,0.4597129181736691,0.14597129181736693,2.740264849477821,0.3423552147605132,0.3538115966778509,0.3591035044781916,0.3538115966778509,-0.005291907800340723
6.2904005880115825,4.008016032064129,4.846990799410132,0.02018086159459686,0.8000000000000002,0.4703512007297593,0.14703512007297592,2.720438489807561,0.35800845890580624,0.35833088127870316,0.36406396324952306,0.35833088127870316,-0.005733081970819898
6.589721331175119,4.208416833667335,5.069324840898979,0.021502490762563994,0.7500000000000002,0.48128113453204996,0.148128113453205,2.7003651817003904,0.37372219787215577,0.36295552595777436,0.37396703450945395,0.37372219787215577,-0.0002448366372981847
6.886932956352167,4.408817635270541,5.2888112160049845,0.02287224657328858,0.7500000000000002,0.49840308216610724,0.14984030821661073,2.669508657321739,0.37870507010649546,0.37016332591860773,0.3827928640866337,0.37870507010649546,-0.004087793980138255
7.1819623626438895,4.609218436873747,5.505333430324066,0.024292843464859413,0.7500000000000002,0.5161605433107427,0.15161605433107428,2.638243039398358,0.3838084731607427,0.37759264422508165,0.3920743483883978,0.3838084731607427,-0.008265875227655095
7.4747402309277735,4.809619238476954,5.718777565576472,0.02576699814493703,0.7500000000000002,0.5345874768117129,0.1534587476811713,2.6065636924852753,0.38903734048243344,0.3852542412366151,0.3984044347697107,0.38903734048243344,-0.009367094287277278
7.765201186671722,5.01002004008016,5.929032376528518,0.027297412728688287,0.7500000000000002,0.5537176591086036,0.15537176591086035,2.5744703206211055,0.39439620149346705,0.39315854985300036,0.40253526302873716,0.39439620149346705,-0.008139061535270109
8.053283960841611,5.210420841683367,6.1359893853255425,0.02888675431882677,0.7500000000000002,0.5735844289853347,0.15735844289853348,2.541967196878814,0.3998891274711484,0.4013155824655523,0.4071920410141355,0.4013155824655523,-0.005876458548583152
8.338931548609146,5.410821643286574,6.339542973145074,0.03053763060340025,0.7500000000000002,0.5942203825425032,0.15942203825425033,2.5090633916125813,0.4055196709062329,0.40973482264148553,0.4112596713868704,0.40973482264148553,-0.001524848745384888
